team_id,team_name,match_number_x,date,result,score,opponent,tournament,match_url,match_number_y,maps_played,map_results,our_scores,their_scores,total_maps,maps_won,maps_lost,all_players,all_player_teams,all_player_ratings
120,100 Thieves,21,2024/07/19,L,1:2,KRÜ Esports,VCT 24: AMER Stage 2,https://www.vlr.gg/371272/kr-esports-vs-100-thieves-champions-tour-2024-americas-stage-2-lr1,21.0,"['Icebox', 'Lotus', 'Ascent']","['W', 'L', 'L']","[13.0, 11.0, 11.0]","[9.0, 13.0, 13.0]",3.0,1.0,2.0,"['Melser', 'Shyy', 'heat', 'mta', 'keznit', 'Cryocells', 'eeiu', 'bang', 'Asuna', 'Boostio', 'Melser', 'Shyy', 'heat', 'mta', 'keznit', 'Cryocells', 'eeiu', 'bang', 'Asuna', 'Boostio']","['KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', '100T', '100T', '100T', '100T', '100T', 'KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', '100T', '100T', '100T', '100T', '100T']","[1.19, 1.18, 0.92, 0.87, 0.87, 1.18, 1.09, 0.95, 0.92, 0.88, 1.19, 1.18, 0.92, 0.87, 0.87, 1.18, 1.09, 0.95, 0.92, 0.88]"
120,100 Thieves,22,2024/07/18,L,0:2,G2 Esports,VCT 24: AMER Stage 2,https://www.vlr.gg/371269/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-2-ubsf,22.0,"['Lotus', 'Abyss']","['L', 'L']","[5.0, 10.0]","[13.0, 13.0]",2.0,0.0,2.0,"['trent', 'JonahP', 'valyn', 'leaf', 'icy', 'bang', 'Boostio', 'Cryocells', 'eeiu', 'Asuna', 'trent', 'JonahP', 'valyn', 'leaf', 'icy', 'bang', 'Boostio', 'Cryocells', 'eeiu', 'Asuna']","['G2', 'G2', 'G2', 'G2', 'G2', '100T', '100T', '100T', '100T', '100T', 'G2', 'G2', 'G2', 'G2', 'G2', '100T', '100T', '100T', '100T', '100T']","[1.35, 1.32, 1.3, 1.15, 0.68, 0.95, 0.87, 0.86, 0.79, 0.6, 1.35, 1.32, 1.3, 1.15, 0.68, 0.95, 0.87, 0.86, 0.79, 0.6]"
120,100 Thieves,23,2024/07/17,W,2:0,Sentinels,VCT 24: AMER Stage 2,https://www.vlr.gg/371267/sentinels-vs-100-thieves-champions-tour-2024-americas-stage-2-ko,23.0,"['Haven', 'Ascent']","['W', 'W']","[13.0, 13.0]","[7.0, 10.0]",2.0,2.0,0.0,"['zekken', 'TenZ', 'Sacy', 'johnqt', 'Zellsis', 'bang', 'eeiu', 'Cryocells', 'Asuna', 'Boostio', 'zekken', 'TenZ', 'Sacy', 'johnqt', 'Zellsis', 'bang', 'eeiu', 'Cryocells', 'Asuna', 'Boostio']","['SEN', 'SEN', 'SEN', 'SEN', 'SEN', '100T', '100T', '100T', '100T', '100T', 'SEN', 'SEN', 'SEN', 'SEN', 'SEN', '100T', '100T', '100T', '100T', '100T']","[1.02, 1.02, 0.88, 0.86, 0.78, 1.63, 1.08, 1.06, 1.05, 0.59, 1.02, 1.02, 0.88, 0.86, 0.78, 1.63, 1.08, 1.06, 1.05, 0.59]"
120,100 Thieves,24,2024/07/14,L,1:2,LOUD,VCT 24: AMER Stage 2,https://www.vlr.gg/353200/loud-vs-100-thieves-champions-tour-2024-americas-stage-2-w4,24.0,"['Ascent', 'Bind', 'Lotus']","['W', 'L', 'L']","[13.0, 8.0, 10.0]","[1.0, 13.0, 13.0]",3.0,1.0,2.0,"['pANcada', 'saadhak', 'Less', 'cauanzin', 'tuyz', 'Cryocells', 'Asuna', 'eeiu', 'bang', 'Boostio', 'pANcada', 'saadhak', 'Less', 'cauanzin', 'tuyz', 'Cryocells', 'Asuna', 'eeiu', 'bang', 'Boostio']","['LOUD', 'LOUD', 'LOUD', 'LOUD', 'LOUD', '100T', '100T', '100T', '100T', '100T', 'LOUD', 'LOUD', 'LOUD', 'LOUD', 'LOUD', '100T', '100T', '100T', '100T', '100T']","[1.23, 1.12, 0.9, 0.84, 0.71, 1.26, 1.17, 1.1, 0.94, 0.69, 1.23, 1.12, 0.9, 0.84, 0.71, 1.26, 1.17, 1.1, 0.94, 0.69]"
120,100 Thieves,25,2024/07/08,W,2:1,Evil Geniuses,VCT 24: AMER Stage 2,https://www.vlr.gg/353196/evil-geniuses-vs-100-thieves-champions-tour-2024-americas-stage-2-w3,25.0,"['Lotus', 'Bind', 'Ascent']","['W', 'L', 'W']","[13.0, 10.0, 13.0]","[10.0, 13.0, 7.0]",3.0,2.0,1.0,"['Derrek', 'supamen', 'NaturE', 'jawgemo', 'Apoth', 'eeiu', 'Cryocells', 'bang', 'Asuna', 'Boostio', 'Derrek', 'supamen', 'NaturE', 'jawgemo', 'Apoth', 'eeiu', 'Cryocells', 'bang', 'Asuna', 'Boostio']","['EG', 'EG', 'EG', 'EG', 'EG', '100T', '100T', '100T', '100T', '100T', 'EG', 'EG', 'EG', 'EG', 'EG', '100T', '100T', '100T', '100T', '100T']","[1.15, 1.09, 1.02, 0.72, 0.72, 1.32, 1.14, 1.11, 1.08, 0.82, 1.15, 1.09, 1.02, 0.72, 0.72, 1.32, 1.14, 1.11, 1.08, 0.82]"
120,100 Thieves,26,2024/07/03,W,2:0,MIBR,VCT 24: AMER Stage 2,https://www.vlr.gg/353190/mibr-vs-100-thieves-champions-tour-2024-americas-stage-2-w2,26.0,"['Icebox', 'Split']","['W', 'W']","[13.0, 13.0]","[5.0, 6.0]",2.0,2.0,0.0,"['Palla', 'rich', 'mazin', 'liazzi', 'artzin', 'eeiu', 'Boostio', 'Asuna', 'bang', 'Cryocells', 'Palla', 'rich', 'mazin', 'liazzi', 'artzin', 'eeiu', 'Boostio', 'Asuna', 'bang', 'Cryocells']","['MIBR', 'MIBR', 'MIBR', 'MIBR', 'MIBR', '100T', '100T', '100T', '100T', '100T', 'MIBR', 'MIBR', 'MIBR', 'MIBR', 'MIBR', '100T', '100T', '100T', '100T', '100T']","[0.94, 0.93, 0.7, 0.61, 0.5, 1.85, 1.33, 1.11, 1.05, 0.96, 0.94, 0.93, 0.7, 0.61, 0.5, 1.85, 1.33, 1.11, 1.05, 0.96]"
120,100 Thieves,27,2024/06/30,L,0:2,LEVIATÁN,VCT 24: AMER Stage 2,https://www.vlr.gg/353185/leviat-n-vs-100-thieves-champions-tour-2024-americas-stage-2-w2,27.0,"['Bind', 'Haven']","['L', 'L']","[10.0, 4.0]","[13.0, 13.0]",2.0,0.0,2.0,"['aspas', 'kiNgg', 'Mazino', 'tex', 'C0M', 'eeiu', 'Asuna', 'Boostio', 'bang', 'Cryocells', 'aspas', 'kiNgg', 'Mazino', 'tex', 'C0M', 'eeiu', 'Asuna', 'Boostio', 'bang', 'Cryocells']","['LEV', 'LEV', 'LEV', 'LEV', 'LEV', '100T', '100T', '100T', '100T', '100T', 'LEV', 'LEV', 'LEV', 'LEV', 'LEV', '100T', '100T', '100T', '100T', '100T']","[1.43, 1.4, 1.19, 1.04, 0.88, 1.02, 0.99, 0.92, 0.69, 0.64, 1.43, 1.4, 1.19, 1.04, 0.88, 1.02, 0.99, 0.92, 0.69, 0.64]"
120,100 Thieves,28,2024/06/23,L,0:2,FURIA,VCT 24: AMER Stage 2,https://www.vlr.gg/353179/furia-vs-100-thieves-champions-tour-2024-americas-stage-2-w1,28.0,"['Icebox', 'Haven']","['L', 'L']","[12.0, 14.0]","[14.0, 16.0]",2.0,0.0,2.0,"['Khalil', 'nzr', 'havoc', 'mwzera', 'xand', 'eeiu', 'Asuna', 'Cryocells', 'Boostio', 'bang']","['FUR', 'FUR', 'FUR', 'FUR', 'FUR', '100T', '100T', '100T', '100T', '100T']","[1.38, 1.29, 0.94, 0.83, 0.76, 1.06, 1.05, 0.99, 0.94, 0.91]"
120,100 Thieves,33,2024/05/12,W,3:0,G2 Esports,VCT 24: AMER Stage 1,https://www.vlr.gg/337412/100-thieves-vs-g2-esports-champions-tour-2024-americas-stage-1-gf,33.0,"['Bind', 'Breeze', 'Sunset']","['W', 'W', 'W']","[13.0, 13.0, 13.0]","[9.0, 7.0, 8.0]",3.0,3.0,0.0,"['bang', 'Boostio', 'eeiu', 'Asuna', 'Cryocells', 'valyn', 'icy', 'leaf', 'JonahP', 'trent']","['100T', '100T', '100T', '100T', '100T', 'G2', 'G2', 'G2', 'G2', 'G2']","[1.32, 1.13, 1.11, 1.09, 0.97, 1.03, 1.01, 0.85, 0.76, 0.71]"
120,100 Thieves,34,2024/05/10,W,2:1,G2 Esports,VCT 24: AMER Stage 1,https://www.vlr.gg/337411/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-ubf,34.0,"['Ascent', 'Bind', 'Split']","['W', 'L', 'W']","[13.0, 8.0, 13.0]","[5.0, 13.0, 11.0]",3.0,2.0,1.0,"['valyn', 'leaf', 'trent', 'icy', 'JonahP', 'eeiu', 'bang', 'Cryocells', 'Asuna', 'Boostio']","['G2', 'G2', 'G2', 'G2', 'G2', '100T', '100T', '100T', '100T', '100T']","[1.24, 1.14, 1.05, 0.7, 0.66, 1.36, 1.14, 1.09, 1.09, 0.71]"
120,100 Thieves,35,2024/05/09,W,2:1,LEVIATÁN,VCT 24: AMER Stage 1,https://www.vlr.gg/337410/leviat-n-vs-100-thieves-champions-tour-2024-americas-stage-1-ubsf,35.0,"['Bind', 'Sunset', 'Icebox']","['W', 'L', 'W']","[13.0, 12.0, 13.0]","[3.0, 14.0, 10.0]",3.0,2.0,1.0,"['aspas', 'Mazino', 'kiNgg', 'tex', 'C0M', 'Cryocells', 'eeiu', 'Asuna', 'Boostio', 'bang', 'aspas', 'Mazino', 'kiNgg', 'tex', 'C0M', 'Cryocells', 'eeiu', 'Asuna', 'Boostio', 'bang']","['LEV', 'LEV', 'LEV', 'LEV', 'LEV', '100T', '100T', '100T', '100T', '100T', 'LEV', 'LEV', 'LEV', 'LEV', 'LEV', '100T', '100T', '100T', '100T', '100T']","[1.14, 1.08, 0.95, 0.87, 0.72, 1.26, 1.15, 1.14, 0.88, 0.84, 1.14, 1.08, 0.95, 0.87, 0.72, 1.26, 1.15, 1.14, 0.88, 0.84]"
120,100 Thieves,36,2024/05/08,W,2:0,LOUD,VCT 24: AMER Stage 1,https://www.vlr.gg/337408/100-thieves-vs-loud-champions-tour-2024-americas-stage-1-ko,36.0,"['Bind', 'Icebox']","['W', 'W']","[13.0, 13.0]","[6.0, 4.0]",2.0,2.0,0.0,"['Cryocells', 'Asuna', 'bang', 'eeiu', 'Boostio', 'tuyz', 'saadhak', 'Less', 'cauanzin', 'Quick', 'Cryocells', 'Asuna', 'bang', 'eeiu', 'Boostio', 'tuyz', 'saadhak', 'Less', 'cauanzin', 'Quick']","['100T', '100T', '100T', '100T', '100T', 'LOUD', 'LOUD', 'LOUD', 'LOUD', 'LOUD', '100T', '100T', '100T', '100T', '100T', 'LOUD', 'LOUD', 'LOUD', 'LOUD', 'LOUD']","[1.85, 1.28, 1.11, 1.03, 0.65, 1.14, 0.88, 0.83, 0.8, 0.38, 1.85, 1.28, 1.11, 1.03, 0.65, 1.14, 0.88, 0.83, 0.8, 0.38]"
120,100 Thieves,37,2024/05/04,W,2:0,NRG,VCT 24: AMER Stage 1,https://www.vlr.gg/314651/nrg-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w5,37.0,"['Split', 'Bind']","['W', 'W']","[13.0, 13.0]","[8.0, 7.0]",2.0,2.0,0.0,"['Ethan', 'Demon1', 'crashies', 'Victor', 'Marved', 'eeiu', 'Cryocells', 'Asuna', 'Boostio', 'bang', 'Ethan', 'Demon1', 'crashies', 'Victor', 'Marved', 'eeiu', 'Cryocells', 'Asuna', 'Boostio', 'bang']","['NRG', 'NRG', 'NRG', 'NRG', 'NRG', '100T', '100T', '100T', '100T', '100T', 'NRG', 'NRG', 'NRG', 'NRG', 'NRG', '100T', '100T', '100T', '100T', '100T']","[0.9, 0.83, 0.75, 0.69, 0.55, 1.36, 1.35, 1.21, 1.18, 1.07, 0.9, 0.83, 0.75, 0.69, 0.55, 1.36, 1.35, 1.21, 1.18, 1.07]"
120,100 Thieves,38,2024/04/29,L,1:2,KRÜ Esports,VCT 24: AMER Stage 1,https://www.vlr.gg/314648/kr-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w4,38.0,"['Sunset', 'Breeze', 'Split']","['L', 'W', 'L']","[7.0, 13.0, 8.0]","[13.0, 11.0, 13.0]",3.0,1.0,2.0,"['Shyy', 'keznit', 'Melser', 'heat', 'Klaus', 'bang', 'Cryocells', 'eeiu', 'Asuna', 'Boostio', 'Shyy', 'keznit', 'Melser', 'heat', 'Klaus', 'bang', 'Cryocells', 'eeiu', 'Asuna', 'Boostio']","['KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', '100T', '100T', '100T', '100T', '100T', 'KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', 'KRÜ', '100T', '100T', '100T', '100T', '100T']","[1.12, 1.1, 1.09, 1.07, 0.87, 1.25, 1.16, 1.05, 0.77, 0.56, 1.12, 1.1, 1.09, 1.07, 0.87, 1.25, 1.16, 1.05, 0.77, 0.56]"
120,100 Thieves,39,2024/04/22,W,2:0,Cloud9,VCT 24: AMER Stage 1,https://www.vlr.gg/314639/cloud9-vs-100-thieves-champions-tour-2024-americas-stage-1-w3,39.0,"['Bind', 'Ascent']","['W', 'W']","[13.0, 13.0]","[7.0, 6.0]",2.0,2.0,0.0,"['OXY', 'Xeppaa', 'vanity', 'runi', 'moose', 'Asuna', 'eeiu', 'bang', 'Cryocells', 'Boostio', 'OXY', 'Xeppaa', 'vanity', 'runi', 'moose', 'Asuna', 'eeiu', 'bang', 'Cryocells', 'Boostio']","['C9', 'C9', 'C9', 'C9', 'C9', '100T', '100T', '100T', '100T', '100T', 'C9', 'C9', 'C9', 'C9', 'C9', '100T', '100T', '100T', '100T', '100T']","[0.99, 0.9, 0.7, 0.59, 0.58, 1.46, 1.37, 1.36, 1.34, 0.92, 0.99, 0.9, 0.7, 0.59, 0.58, 1.46, 1.37, 1.36, 1.34, 0.92]"
120,100 Thieves,40,2024/04/13,W,2:0,G2 Esports,VCT 24: AMER Stage 1,https://www.vlr.gg/314628/g2-esports-vs-100-thieves-champions-tour-2024-americas-stage-1-w2,40.0,"['Bind', 'Split']","['W', 'W']","[13.0, 13.0]","[9.0, 8.0]",2.0,2.0,0.0,"['trent', 'leaf', 'JonahP', 'valyn', 'icy', 'eeiu', 'Cryocells', 'bang', 'Asuna', 'Boostio']","['G2', 'G2', 'G2', 'G2', 'G2', '100T', '100T', '100T', '100T', '100T']","[1.14, 0.92, 0.9, 0.88, 0.75, 1.25, 1.24, 1.22, 0.99, 0.88]"
120,100 Thieves,41,2024/04/07,L,0:2,Sentinels,VCT 24: AMER Stage 1,https://www.vlr.gg/314625/sentinels-vs-100-thieves-champions-tour-2024-americas-stage-1-w1,41.0,"['Icebox', 'Split']","['L', 'L']","[10.0, 6.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Sacy', 'Zellsis', 'TenZ', 'johnqt', 'zekken', 'Cryocells', 'bang', 'eeiu', 'Asuna', 'Boostio']","['SEN', 'SEN', 'SEN', 'SEN', 'SEN', '100T', '100T', '100T', '100T', '100T']","[1.4, 1.21, 1.17, 1.16, 0.94, 1.22, 1.04, 0.88, 0.82, 0.33]"
120,100 Thieves,42,2024/02/19,L,1:2,Sentinels,VCT 24: AMER Kickoff,https://www.vlr.gg/295613/sentinels-vs-100-thieves-champions-tour-2024-americas-kickoff-elim-b,42.0,"['Lotus', 'Bind', 'Split']","['L', 'W', 'L']","[5.0, 13.0, 8.0]","[13.0, 6.0, 13.0]",3.0,1.0,2.0,"['zekken', 'johnqt', 'Sacy', 'TenZ', 'Zellsis', 'bang', 'Cryocells', 'eeiu', 'Asuna', 'Boostio']","['SEN', 'SEN', 'SEN', 'SEN', 'SEN', '100T', '100T', '100T', '100T', '100T']","[1.21, 1.18, 1.18, 1.15, 1.09, 0.97, 0.92, 0.88, 0.81, 0.79]"
120,100 Thieves,43,2024/02/17,L,1:2,LEVIATÁN,VCT 24: AMER Kickoff,https://www.vlr.gg/295611/leviat-n-vs-100-thieves-champions-tour-2024-americas-kickoff-opening-b,43.0,"['Bind', 'Split', 'Icebox']","['L', 'W', 'L']","[9.0, 13.0, 11.0]","[13.0, 3.0, 13.0]",3.0,1.0,2.0,"['aspas', 'C0M', 'Mazino', 'tex', 'kiNgg', 'Cryocells', 'Boostio', 'eeiu', 'bang', 'Asuna', 'aspas', 'C0M', 'Mazino', 'tex', 'kiNgg', 'Cryocells', 'Boostio', 'eeiu', 'bang', 'Asuna']","['LEV', 'LEV', 'LEV', 'LEV', 'LEV', '100T', '100T', '100T', '100T', '100T', 'LEV', 'LEV', 'LEV', 'LEV', 'LEV', '100T', '100T', '100T', '100T', '100T']","[1.45, 1.2, 0.91, 0.78, 0.77, 1.14, 1.13, 0.94, 0.86, 0.8, 1.45, 1.2, 0.91, 0.78, 0.77, 1.14, 1.13, 0.94, 0.86, 0.8]"
120,100 Thieves,44,2024/01/13,L,1:2,Cloud9,LxT Invitational 2,https://www.vlr.gg/294186/cloud9-vs-100-thieves-ludwig-x-tarik-invitational-2-lr1,44.0,"['Lotus', 'Sunset', 'Icebox']","['W', 'L', 'L']","[13.0, 11.0, 13.0]","[11.0, 13.0, 15.0]",3.0,1.0,2.0,"['OXY', 'wippie', 'vanity', 'Xeppaa', 'jakee', 'Asuna', 'Boostio', 'Cryocells', 'bang', 'eeiu', 'OXY', 'wippie', 'vanity', 'Xeppaa', 'jakee', 'Asuna', 'Boostio', 'Cryocells', 'bang', 'eeiu']","['C9', 'C9', 'C9', 'C9', 'C9', '100T', '100T', '100T', '100T', '100T', 'C9', 'C9', 'C9', 'C9', 'C9', '100T', '100T', '100T', '100T', '100T']","[1.29, 1.17, 0.89, 0.85, 0.67, 1.15, 1.03, 0.99, 0.98, 0.9, 1.29, 1.17, 0.89, 0.85, 0.67, 1.15, 1.03, 0.99, 0.98, 0.9]"
120,100 Thieves,45,2024/01/13,L,0:2,Oxygen Esports,LxT Invitational 2,https://www.vlr.gg/294183/100-thieves-vs-oxygen-esports-ludwig-x-tarik-invitational-2-ubsf,45.0,"['Split', 'Ascent']","['L', 'L']","[7.0, 12.0]","[13.0, 14.0]",2.0,0.0,2.0,"['Boostio', 'Asuna', 'Cryocells', 'bang', 'eeiu', 'skuba', 'Verno', 'Reduxx', 'dapr', 'mitch']","['100T', '100T', '100T', '100T', '100T', 'OXG', 'OXG', 'OXG', 'OXG', 'OXG']","[1.07, 0.82, 0.78, 0.78, 0.75, 1.28, 1.22, 1.16, 1.13, 1.01]"
120,100 Thieves,46,2023/11/04,L,0:2,DRX,Red Bull HG #4,https://www.vlr.gg/283098/drx-vs-100-thieves-red-bull-home-ground-4-qf,46.0,"['Lotus', 'Ascent']","['L', 'L']","[8.0, 11.0]","[13.0, 13.0]",2.0,0.0,2.0,"['BuZz', 'Flashback', 'stax', 'MaKo', 'Foxy9', 'eeiu', 'Cryocells', 'Asuna', 'bang', 'NaturE']","['DRX', 'DRX', 'DRX', 'DRX', 'DRX', '100T', '100T', '100T', '100T', '100T']","[1.29, 1.1, 1.09, 0.97, 0.82, 1.03, 0.99, 0.96, 0.95, 0.89]"
120,100 Thieves,47,2023/11/03,W,1:0,SCARZ,Red Bull HG #4,https://www.vlr.gg/283094/100-thieves-vs-scarz-red-bull-home-ground-4-r2,47.0,['Split'],['W'],[13.0],[7.0],1.0,1.0,0.0,"['bang', 'eeiu', 'NaturE', 'Cryocells', 'Asuna', 'Allen', 'Lumo', 'MrTenzouEz', 'Yoshiii', 'Tempura']","['100T', '100T', '100T', '100T', '100T', 'SZ', 'SZ', 'SZ', 'SZ', 'SZ']","[1.44, 1.16, 1.1, 1.06, 0.91, 1.24, 1.09, 1.0, 0.79, 0.47]"
120,100 Thieves,48,2023/11/03,L,0:1,FUT Esports,Red Bull HG #4,https://www.vlr.gg/283089/fut-esports-vs-100-thieves-red-bull-home-ground-4-r1,48.0,['Haven'],['L'],[3.0],[13.0],1.0,0.0,1.0,"['yetujey', 'AtaKaptan', 'MrFaliN', 'cNed', 'qRaxs', 'bang', 'NaturE', 'Cryocells', 'Asuna', 'eeiu']","['FUT', 'FUT', 'FUT', 'FUT', 'FUT', '100T', '100T', '100T', '100T', '100T']","[1.82, 1.53, 1.46, 1.18, 0.78, 1.03, 0.65, 0.52, 0.5, 0.35]"
120,100 Thieves,49,2023/07/16,L,1:2,Sentinels,VCT 2023: Americas LCQ,https://www.vlr.gg/232730/sentinels-vs-100-thieves-champions-tour-2023-americas-last-chance-qualifier-ubqf,49.0,"['Pearl', 'Split', 'Bind']","['W', 'L', 'L']","[14.0, 7.0, 7.0]","[12.0, 13.0, 13.0]",3.0,1.0,2.0,"['zekken', 'TenZ', 'Sacy', 'Marved', 'pANcada', 'Cryocells', 'stellar', 'Asuna', 'bang', 'Derrek']","['SEN', 'SEN', 'SEN', 'SEN', 'SEN', '100T', '100T', '100T', '100T', '100T']","[1.29, 1.1, 1.07, 1.03, 0.93, 1.19, 1.01, 0.94, 0.83, 0.68]"
120,100 Thieves,50,2023/05/20,L,1:2,MIBR,VCT 2023: Americas,https://www.vlr.gg/184036/mibr-vs-100-thieves-champions-tour-2023-americas-league-w8,50.0,"['Fracture', 'Pearl', 'Lotus']","['L', 'W', 'L']","[6.0, 14.0, 7.0]","[13.0, 12.0, 13.0]",3.0,1.0,2.0,"['RgLMeister', 'TxoziN', 'frz', 'murizzz', 'jzz', 'Cryocells', 'Asuna', 'Derrek', 'bang', 'stellar', 'RgLMeister', 'TxoziN', 'frz', 'murizzz', 'jzz', 'Cryocells', 'Asuna', 'Derrek', 'bang', 'stellar']","['MIBR', 'MIBR', 'MIBR', 'MIBR', 'MIBR', '100T', '100T', '100T', '100T', '100T', 'MIBR', 'MIBR', 'MIBR', 'MIBR', 'MIBR', '100T', '100T', '100T', '100T', '100T']","[1.37, 1.12, 1.11, 0.87, 0.81, 1.2, 1.02, 0.96, 0.89, 0.71, 1.37, 1.12, 1.11, 0.87, 0.81, 1.2, 1.02, 0.96, 0.89, 0.71]"
1119,All Gamers,3,2025/04/12,L,1:2,Wolves Esports,VCT 25: CN Stage 1,https://www.vlr.gg/450073/wolves-esports-vs-all-gamers-champions-tour-2025-china-stage-1-w5,3.0,"['Pearl', 'Fracture', 'Lotus']","['L', 'L', 'W']","[7.0, 7.0, 13.0]","[13.0, 13.0, 6.0]",3.0,1.0,2.0,"['Lysoar', 'Juicy', 'Spring', 'SiuFatBB', 'Yuicaw', 'Bai', 'K1ra', 'HanChe', 'Lsn', 'deLb', 'Lysoar', 'Juicy', 'Spring', 'SiuFatBB', 'Yuicaw', 'Bai', 'K1ra', 'HanChe', 'Lsn', 'deLb']","['WOL', 'WOL', 'WOL', 'WOL', 'WOL', 'AG', 'AG', 'AG', 'AG', 'AG', 'WOL', 'WOL', 'WOL', 'WOL', 'WOL', 'AG', 'AG', 'AG', 'AG', 'AG']","[1.62, 1.58, 1.51, 0.96, 0.72, 0.99, 0.9, 0.69, 0.65, 0.31, 1.62, 1.58, 1.51, 0.96, 0.72, 0.99, 0.9, 0.69, 0.65, 0.31]"
1119,All Gamers,4,2025/04/05,L,0:2,JDG Esports,VCT 25: CN Stage 1,https://www.vlr.gg/450067/all-gamers-vs-jdg-esports-champions-tour-2025-china-stage-1-w4,4.0,"['Split', 'Pearl']","['L', 'L']","[12.0, 4.0]","[14.0, 13.0]",2.0,0.0,2.0,"['K1ra', 'deLb', 'Bai', 'Lsn', 'HanChe', 'stew', 'Z1yan', 'Babyblue', 'jkuro', 'MrCANI', 'K1ra', 'deLb', 'Bai', 'Lsn', 'HanChe', 'stew', 'Z1yan', 'Babyblue', 'jkuro', 'MrCANI']","['AG', 'AG', 'AG', 'AG', 'AG', 'JDG', 'JDG', 'JDG', 'JDG', 'JDG', 'AG', 'AG', 'AG', 'AG', 'AG', 'JDG', 'JDG', 'JDG', 'JDG', 'JDG']","[1.04, 0.91, 0.86, 0.77, 0.71, 1.58, 1.16, 1.04, 0.96, 0.95, 1.04, 0.91, 0.86, 0.77, 0.71, 1.58, 1.16, 1.04, 0.96, 0.95]"
1119,All Gamers,5,2025/03/30,L,0:2,Bilibili Gaming,VCT 25: CN Stage 1,https://www.vlr.gg/450064/all-gamers-vs-bilibili-gaming-champions-tour-2025-china-stage-1-w3,5.0,"['Pearl', 'Fracture']","['L', 'L']","[4.0, 5.0]","[13.0, 13.0]",2.0,0.0,2.0,"['K1ra', 'Lsn', 'player', 'HanChe', 'deLb', 'whzy', 'nephh', 'Levius', 'Knight', 'rushia', 'K1ra', 'Lsn', 'player', 'HanChe', 'deLb', 'whzy', 'nephh', 'Levius', 'Knight', 'rushia']","['AG', 'AG', 'AG', 'AG', 'AG', 'BLG', 'BLG', 'BLG', 'BLG', 'BLG', 'AG', 'AG', 'AG', 'AG', 'AG', 'BLG', 'BLG', 'BLG', 'BLG', 'BLG']","[1.03, 0.74, 0.7, 0.68, 0.56, 1.73, 1.41, 1.2, 1.17, 0.94, 1.03, 0.74, 0.7, 0.68, 0.56, 1.73, 1.41, 1.2, 1.17, 0.94]"
1119,All Gamers,14,2024/11/23,L,0:2,Global Esports,GE: Face Off,https://www.vlr.gg/422761/global-esports-vs-all-gamers-global-esports-face-off-main-event,14.0,"['Sunset', 'Haven']","['L', 'L']","[5.0, 8.0]","[13.0, 13.0]",2.0,0.0,2.0,"['Kr1stal', 'kellyS', 'UdoTan', 'Papi', 'yokam', 'BugattiVeyron', 'TLN', 'ca1m', 'RGYNB', 'bunt', 'wdknahnw', 'Kr1stal', 'kellyS', 'UdoTan', 'Papi', 'yokam', 'BugattiVeyron', 'TLN', 'ca1m', 'RGYNB', 'bunt', 'wdknahnw']","['GE', 'GE', 'GE', 'GE', 'GE', 'AG', 'AG', 'AG', 'AG', 'AG', 'AG', 'GE', 'GE', 'GE', 'GE', 'GE', 'AG', 'AG', 'AG', 'AG', 'AG', 'AG']","[1.46, 1.34, 1.27, 1.07, 1.01, 1.04, 1.0, 0.85, 0.69, 0.66, 0.39, 1.46, 1.34, 1.27, 1.07, 1.01, 1.04, 1.0, 0.85, 0.69, 0.66, 0.39]"
1119,All Gamers,45,2023/05/18,L,1:2,KeepBest Gaming,Spring Gauntlet '23,https://www.vlr.gg/211806/keepbest-gaming-vs-all-gamers-spring-gauntlet-2023-invitational-lr2,45.0,"['Pearl', 'Ascent', 'Haven']","['L', 'W', 'L']","[6.0, 17.0, 2.0]","[13.0, 15.0, 13.0]",3.0,1.0,2.0,"['0n1y', 'x8', 'KOKORO', 'Lyu', 'River', 'Kirito', 'lraliz', 'L4wudu', 'CreamTAT', 'Soulwill']","['KBG', 'KBG', 'KBG', 'KBG', 'KBG', 'AG', 'AG', 'AG', 'AG', 'AG']","[1.26, 1.2, 1.08, 1.04, 0.86, 1.06, 1.05, 1.04, 0.84, 0.69]"
1119,All Gamers,46,2023/05/15,L,0:2,Nova Esports,Spring Gauntlet '23,https://www.vlr.gg/211789/nova-esports-vs-all-gamers-spring-gauntlet-2023-invitational-ro16,46.0,"['Bind', 'Pearl']","['L', 'L']","[7.0, 6.0]","[13.0, 13.0]",2.0,0.0,2.0,"['o0o0o', 'JL', 'wqc', 'PangH', 'OBONE', 'Soulwill', 'Kirito', 'lraliz', 'L4wudu', 'CreamTAT']","['NOVA', 'NOVA', 'NOVA', 'NOVA', 'NOVA', 'AG', 'AG', 'AG', 'AG', 'AG']","[1.53, 1.27, 1.24, 1.1, 1.08, 0.88, 0.87, 0.79, 0.68, 0.53]"
